Leave-One-Out
TOP 54
                            feature               accuracy                ave_sse              precision                 recall


REMOVED: country
BEST: Top 14 with accuracy 0.7476851851851852
TOP 1
                            feature               accuracy                ave_sse              precision                 recall
removed: education_level                          0.4861111111111111     0.5138888888888888     0.4861111111111111     1.0


REMOVED: education_level
BEST: Top 14 with accuracy 0.7476851851851852


---------------------------------------------------------------------------------------------------------------------------------------------------------------
FEATURE ENGINEERING & IMBALANCED (Basis is F2 Score)

Leave-One-Out
TOP 53
                            feature               accuracy                ave_sse              precision                 recall               f2_score
removed: country                                  0.6926263463131731     0.30737365368682684    0.7899728997289973     0.7296620775969962     0.7409761057447889
removed: is_urban                                 0.7075393537696769     0.2924606462303231     0.7941952506596306     0.753441802252816      0.761254425897825
removed: female                                   0.7166528583264291     0.28334714167357083    0.8034528552456839     0.7571964956195244     0.766016713091922
removed: married                                  0.7174813587406794     0.28251864125932064    0.8021108179419525     0.7609511889862328     0.7688416793120889
removed: religion                                 0.7216238608119304     0.2783761391880696     0.8090787716955942     0.7584480600750939     0.7680608365019013
removed: relationship_to_hh_head                  0.7166528583264291     0.28334714167357083    0.8042609853528628     0.7559449311639549     0.7651380795540916
removed: education_level                          0.7075393537696769     0.2924606462303231     0.7926509186351706     0.7559449311639549     0.7630116220313289
removed: literacy                                 0.7174813587406794     0.28251864125932064    0.8045212765957447     0.7571964956195244     0.7662107396149949
removed: can_add                                  0.7183098591549296     0.2816901408450704     0.8047808764940239     0.7584480600750939     0.7672828564193468
removed: can_divide                               0.7174813587406794     0.28251864125932064    0.8053333333333333     0.7559449311639549     0.7653319817536746
removed: can_calc_percents                        0.7174813587406794     0.28251864125932064    0.8029100529100529     0.7596996245306633     0.7679655870445343
removed: can_calc_compounding                     0.7166528583264291     0.28334714167357083    0.8042609853528628     0.7559449311639549     0.7651380795540916
removed: employed_last_year                       0.7166528583264291     0.28334714167357083    0.8042609853528628     0.7559449311639549     0.7651380795540916
removed: employment_category_last_year            0.7183098591549296     0.2816901408450704     0.8047808764940239     0.7584480600750939     0.7672828564193468
removed: employment_type_last_year                0.7116818558409279     0.2883181441590721     0.8010680907877169     0.7509386733416771     0.7604562737642586
removed: share_hh_income_provided                 0.7174813587406794     0.28251864125932064    0.8037135278514589     0.7584480600750939     0.7670886075949368
removed: income_ag_livestock_last_year            0.7116818558409279     0.2883181441590721     0.8018741633199464     0.7496871088861077     0.7595739284808521
removed: income_friends_family_last_year          0.7158243579121789     0.28417564208782103    0.8015873015873016     0.7584480600750939     0.7667004048582996
removed: income_government_last_year              0.7174813587406794     0.28251864125932064    0.8045212765957447     0.7571964956195244     0.7662107396149949
removed: income_own_business_last_year            0.7141673570836785     0.28583264291632143    0.8002645502645502     0.7571964956195244     0.7654352226720649
removed: income_private_sector_last_year          0.7149958574979287     0.28500414250207123    0.8005284015852048     0.7584480600750939     0.7665064507968633
removed: income_public_sector_last_year           0.7149958574979287     0.28500414250207123    0.8013245033112583     0.7571964956195244     0.7656289546950139
removed: num_times_borrowed_last_year             0.7166528583264291     0.28334714167357083    0.8042609853528628     0.7559449311639549     0.7651380795540916
removed: borrowing_recency                        0.7166528583264291     0.28334714167357083    0.8034528552456839     0.7571964956195244     0.766016713091922
removed: formal_savings                           0.7207953603976802     0.2792046396023198     0.8039473684210526     0.7647058823529411     0.7722446916076844
removed: informal_savings                         0.7166528583264291     0.28334714167357083    0.8010540184453228     0.7609511889862328     0.7686472819216181
removed: cash_property_savings                    0.7174813587406794     0.28251864125932064    0.8045212765957447     0.7571964956195244     0.7662107396149949
removed: has_insurance                            0.7166528583264291     0.28334714167357083    0.8042609853528628     0.7559449311639549     0.7651380795540916
removed: has_investment                           0.7166528583264291     0.28334714167357083    0.8034528552456839     0.7571964956195244     0.766016713091922
removed: num_shocks_last_year                     0.7125103562551781     0.28748964374482183    0.8021390374331551     0.7509386733416771     0.7606490872210953
removed: borrowed_for_emergency_last_year         0.7166528583264291     0.28334714167357083    0.8042609853528628     0.7559449311639549     0.7651380795540916
removed: borrowed_for_daily_expenses_last_year    0.7166528583264291     0.28334714167357083    0.8042609853528628     0.7559449311639549     0.7651380795540916
removed: borrowed_for_home_or_biz_last_year       0.7166528583264291     0.28334714167357083    0.8042609853528628     0.7559449311639549     0.7651380795540916
removed: phone_technology                         0.7158243579121789     0.28417564208782103    0.7992125984251969     0.7622027534418022     0.7693279434057605
removed: can_call                                 0.7158243579121789     0.28417564208782103    0.8007915567282322     0.7596996245306633     0.7675771370763783
removed: can_text                                 0.7133388566694283     0.28666114333057163    0.7984189723320159     0.7584480600750939     0.7661188369152971
removed: can_use_internet                         0.7158243579121789     0.28417564208782103    0.8023872679045093     0.7571964956195244     0.7658227848101266
removed: can_make_transaction                     0.7232808616404308     0.2767191383595692     0.8063241106719368     0.7659574468085106     0.7737041719342603
removed: phone_ownership                          0.7158243579121789     0.28417564208782103    0.7984293193717278     0.7634543178973717     0.7702020202020202
removed: advanced_phone_use                       0.7174813587406794     0.28251864125932064    0.8037135278514589     0.7584480600750939     0.7670886075949368
removed: reg_bank_acct                            0.7141673570836785     0.28583264291632143    0.8018617021276596     0.7546933667083855     0.7636778115501519
removed: reg_mm_acct                              0.7183098591549296     0.2816901408450704     0.8039735099337748     0.7596996245306633     0.7681599595039229
removed: reg_formal_nbfi_account                  0.7174813587406794     0.28251864125932064    0.8037135278514589     0.7584480600750939     0.7670886075949368
removed: financially_included                     0.7191383595691798     0.2808616404308202     0.8026315789473685     0.7634543178973717     0.7709807886754297
removed: active_bank_user                         0.7149958574979287     0.28500414250207123    0.8021248339973439     0.7559449311639549     0.7647505697644974
removed: active_mm_user                           0.7232808616404308     0.2767191383595692     0.8063241106719368     0.7659574468085106     0.7737041719342603
removed: active_formal_nbfi_user                  0.7166528583264291     0.28334714167357083    0.8034528552456839     0.7571964956195244     0.766016713091922
removed: active_informal_nbfi_user                0.7174813587406794     0.28251864125932064    0.8013157894736842     0.7622027534418022     0.769716885743175
removed: nonreg_active_mm_user                    0.7174813587406794     0.28251864125932064    0.8045212765957447     0.7571964956195244     0.7662107396149949
removed: num_formal_institutions_last_year        0.7183098591549296     0.2816901408450704     0.8031704095112285     0.7609511889862328     0.7690361750569188
removed: num_informal_institutions_last_year      0.7174813587406794     0.28251864125932064    0.8013157894736842     0.7622027534418022     0.769716885743175
removed: num_financial_activities_last_year       0.71996685998343       0.28003314001657       0.8036890645586298     0.7634543178973717     0.7711757269279392
removed: age_group                                0.7191383595691798     0.2808616404308202     0.8050397877984085     0.7596996245306633     0.7683544303797467


REMOVED: can_make_transaction
BEST: Top 53 with f2 score 0.7737041719342603
BEST: Top 53 with accuracy 0.7232808616404308
TOP 52
                            feature               accuracy                ave_sse              precision                 recall               f2_score
removed: country                                  0.6901408450704225     0.30985915492957744    0.784471218206158      0.7334167709637046     0.7430890185138219
removed: is_urban                                 0.7067108533554267     0.2932891466445733     0.7947019867549668     0.7509386733416771     0.759301442672741
removed: female                                   0.7224523612261806     0.2775476387738194     0.8068783068783069     0.7634543178973717     0.7717611336032388
removed: married                                  0.7174813587406794     0.28251864125932064    0.8037135278514589     0.7584480600750939     0.7670886075949368
removed: religion                                 0.7174813587406794     0.28251864125932064    0.8029100529100529     0.7596996245306633     0.7679655870445343
removed: relationship_to_hh_head                  0.7216238608119304     0.2783761391880696     0.8066225165562914     0.7622027534418022     0.7706909643128321
removed: education_level                          0.7033968516984258     0.29660314830157414    0.7889908256880734     0.753441802252816      0.7602930032836575
removed: literacy                                 0.7191383595691798     0.2808616404308202     0.8042328042328042     0.7609511889862328     0.7692307692307692
removed: can_add                                  0.7232808616404308     0.2767191383595692     0.8063241106719368     0.7659574468085106     0.7737041719342603
removed: can_divide                               0.7224523612261806     0.2775476387738194     0.8060686015831134     0.7647058823529411     0.7726353060192209
removed: can_calc_percents                        0.7232808616404308     0.2767191383595692     0.8063241106719368     0.7659574468085106     0.7737041719342603
removed: can_calc_compounding                     0.724109362054681      0.275890637945319      0.8073878627968337     0.7659574468085106     0.7738998482549317
removed: employed_last_year                       0.7224523612261806     0.2775476387738194     0.8052631578947368     0.7659574468085106     0.7735085945399393
removed: employment_category_last_year            0.71996685998343       0.28003314001657       0.8036890645586298     0.7634543178973717     0.7711757269279392
removed: employment_type_last_year                0.7191383595691798     0.2808616404308202     0.8042328042328042     0.7609511889862328     0.7692307692307692
removed: share_hh_income_provided                 0.7216238608119304     0.2783761391880696     0.8050065876152833     0.7647058823529411     0.7724399494311
removed: income_ag_livestock_last_year            0.7158243579121789     0.28417564208782103    0.804                  0.7546933667083855     0.7640648758236188
removed: income_friends_family_last_year          0.7174813587406794     0.28251864125932064    0.8037135278514589     0.7584480600750939     0.7670886075949368
removed: income_government_last_year              0.7232808616404308     0.2767191383595692     0.8063241106719368     0.7659574468085106     0.7737041719342603
removed: income_own_business_last_year            0.7183098591549296     0.2816901408450704     0.8031704095112285     0.7609511889862328     0.7690361750569188
removed: income_private_sector_last_year          0.71996685998343       0.28003314001657       0.8036890645586298     0.7634543178973717     0.7711757269279392
removed: income_public_sector_last_year           0.7224523612261806     0.2775476387738194     0.8060686015831134     0.7647058823529411     0.7726353060192209
removed: num_times_borrowed_last_year             0.71996685998343       0.28003314001657       0.8061088977423638     0.7596996245306633     0.7685489997467714
removed: borrowing_recency                        0.71996685998343       0.28003314001657       0.8061088977423638     0.7596996245306633     0.7685489997467714
removed: formal_savings                           0.7116818558409279     0.2883181441590721     0.7963206307490145     0.7584480600750939     0.7657316148597423
removed: informal_savings                         0.724109362054681      0.275890637945319      0.8057742782152231     0.7684605757196495     0.7756442647801919
removed: cash_property_savings                    0.724109362054681      0.275890637945319      0.8065789473684211     0.7672090112640801     0.7747724974721941
removed: has_insurance                            0.724109362054681      0.275890637945319      0.8090185676392573     0.7634543178973717     0.7721518987341771
removed: has_investment                           0.7091963545981773     0.2908036454018227     0.7955145118733509     0.7546933667083855     0.7625189681335356
removed: num_shocks_last_year                     0.7133388566694283     0.28666114333057163    0.8048452220726783     0.7484355444305382     0.7590759075907592
removed: borrowed_for_emergency_last_year         0.71996685998343       0.28003314001657       0.8052980132450331     0.7609511889862328     0.7694254619083776
removed: borrowed_for_daily_expenses_last_year    0.7216238608119304     0.2783761391880696     0.8066225165562914     0.7622027534418022     0.7706909643128321
removed: borrowed_for_home_or_biz_last_year       0.724109362054681      0.275890637945319      0.8065789473684211     0.7672090112640801     0.7747724974721941
removed: phone_technology                         0.7249378624689312     0.27506213753106873    0.8060288335517694     0.769712140175219      0.7767112907299824
removed: can_call                                 0.7216238608119304     0.2783761391880696     0.8010403120936281     0.7709637046307884     0.7767969735182849
removed: can_text                                 0.7183098591549296     0.2816901408450704     0.8023715415019763     0.7622027534418022     0.7699115044247788
removed: can_use_internet                         0.7133388566694283     0.28666114333057163    0.8007968127490039     0.7546933667083855     0.7634844264370727
removed: phone_ownership                          0.7249378624689312     0.27506213753106873    0.8044328552803129     0.772215269086358      0.7784506686853394
removed: advanced_phone_use                       0.7141673570836785     0.28583264291632143    0.8026666666666666     0.753441802252816      0.7627977698935632
removed: reg_bank_acct                            0.7108533554266777     0.2891466445733223     0.8                    0.7509386733416771     0.7602635580334515
removed: reg_mm_acct                              0.724109362054681      0.275890637945319      0.8049738219895288     0.769712140175219      0.7765151515151516
removed: reg_formal_nbfi_account                  0.7257663628831814     0.27423363711681853    0.8087071240105541     0.7672090112640801     0.7751643904906426
removed: financially_included                     0.71996685998343       0.28003314001657       0.8020969855832241     0.7659574468085106     0.772922455165446
removed: active_bank_user                         0.7116818558409279     0.2883181441590721     0.800266311584554      0.7521902377972466     0.7613377248543197
removed: active_mm_user                           0.7249378624689312     0.27506213753106873    0.8060288335517694     0.769712140175219      0.7767112907299824
removed: active_formal_nbfi_user                  0.7257663628831814     0.27423363711681853    0.8087071240105541     0.7672090112640801     0.7751643904906426
removed: active_informal_nbfi_user                0.7232808616404308     0.2767191383595692     0.803921568627451      0.769712140175219      0.7763191113355213
removed: nonreg_active_mm_user                    0.71996685998343       0.28003314001657       0.8052980132450331     0.7609511889862328     0.7694254619083776
removed: num_formal_institutions_last_year        0.7216238608119304     0.2783761391880696     0.8034076015727392     0.7672090112640801     0.7741854003536247
removed: num_informal_institutions_last_year      0.7232808616404308     0.2767191383595692     0.803921568627451      0.769712140175219      0.7763191113355213
removed: num_financial_activities_last_year       0.7232808616404308     0.2767191383595692     0.803921568627451      0.769712140175219      0.7763191113355213
removed: age_group                                0.724109362054681      0.275890637945319      0.8073878627968337     0.7659574468085106     0.7738998482549317


REMOVED: phone_ownership
BEST: Top 52 with f2 score 0.7784506686853394
BEST: Top 52 with accuracy 0.7249378624689312
TOP 51
                            feature               accuracy                ave_sse              precision                 recall               f2_score
removed: country                                  0.6967688483844242     0.3032311516155758     0.7859973579920739     0.7446808510638298     0.7525929673665569
removed: is_urban                                 0.7149958574979287     0.28500414250207123    0.7943078913324709     0.7684605757196495     0.7734945830183926
removed: female                                   0.7224523612261806     0.2775476387738194     0.8020833333333334     0.7709637046307884     0.7769929364278507
removed: married                                  0.7224523612261806     0.2775476387738194     0.8012987012987013     0.772215269086358      0.7778618255168935
removed: religion                                 0.7290803645401823     0.27091963545981773    0.8080939947780679     0.7747183979974969     0.7811711256940937
removed: relationship_to_hh_head                  0.7224523612261806     0.2775476387738194     0.8020833333333334     0.7709637046307884     0.7769929364278507
removed: education_level                          0.7100248550124275     0.2899751449875725     0.788931788931789      0.7672090112640801     0.7714573370249183
removed: literacy                                 0.7224523612261806     0.2775476387738194     0.8012987012987013     0.772215269086358      0.7778618255168935
removed: can_add                                  0.7224523612261806     0.2775476387738194     0.8012987012987013     0.772215269086358      0.7778618255168935
removed: can_divide                               0.7224523612261806     0.2775476387738194     0.8028720626631853     0.769712140175219      0.776123170116103
removed: can_calc_percents                        0.7216238608119304     0.2783761391880696     0.8010403120936281     0.7709637046307884     0.7767969735182849
removed: can_calc_compounding                     0.724109362054681      0.275890637945319      0.8033854166666666     0.772215269086358      0.7782542885973763
removed: employed_last_year                       0.7191383595691798     0.2808616404308202     0.7994791666666666     0.7684605757196495     0.7744702320887992
removed: employment_category_last_year            0.7191383595691798     0.2808616404308202     0.7994791666666666     0.7684605757196495     0.7744702320887992
removed: employment_type_last_year                0.7191383595691798     0.2808616404308202     0.7994791666666666     0.7684605757196495     0.7744702320887992
removed: share_hh_income_provided                 0.7232808616404308     0.2767191383595692     0.8023407022106632     0.772215269086358      0.7780580075662042
removed: income_ag_livestock_last_year            0.7216238608119304     0.2783761391880696     0.8034076015727392     0.7672090112640801     0.7741854003536247
removed: income_friends_family_last_year          0.7232808616404308     0.2767191383595692     0.803921568627451      0.769712140175219      0.7763191113355213
removed: income_government_last_year              0.7257663628831814     0.27423363711681853    0.8054830287206266     0.772215269086358      0.7786471479050985
removed: income_own_business_last_year            0.7257663628831814     0.27423363711681853    0.8031088082901554     0.7759699624530664     0.7812500000000001
removed: income_private_sector_last_year          0.7216238608119304     0.2783761391880696     0.8010403120936281     0.7709637046307884     0.7767969735182849
removed: income_public_sector_last_year           0.724109362054681      0.275890637945319      0.8033854166666666     0.772215269086358      0.7782542885973763
removed: num_times_borrowed_last_year             0.7216238608119304     0.2783761391880696     0.8010403120936281     0.7709637046307884     0.7767969735182849
removed: borrowing_recency                        0.7216238608119304     0.2783761391880696     0.8010403120936281     0.7709637046307884     0.7767969735182849
removed: formal_savings                           0.7232808616404308     0.2767191383595692     0.8                    0.7759699624530664     0.7806597834298665
removed: informal_savings                         0.7265948632974316     0.27340513670256833    0.8018018018018018     0.7797246558197747     0.7840422854266297
removed: cash_property_savings                    0.724109362054681      0.275890637945319      0.8025974025974026     0.7734668335419274     0.7791225416036308
removed: has_insurance                            0.7257663628831814     0.27423363711681853    0.8054830287206266     0.772215269086358      0.7786471479050985
removed: has_investment                           0.7265948632974316     0.27340513670256833    0.8033635187580854     0.7772215269086358     0.782312925170068
removed: num_shocks_last_year                     0.7232808616404308     0.2767191383595692     0.8047182175622543     0.7684605757196495     0.7754483455418034
removed: borrowed_for_emergency_last_year         0.7216238608119304     0.2783761391880696     0.8010403120936281     0.7709637046307884     0.7767969735182849
removed: borrowed_for_daily_expenses_last_year    0.7224523612261806     0.2775476387738194     0.8020833333333334     0.7709637046307884     0.7769929364278507
removed: borrowed_for_home_or_biz_last_year       0.7257663628831814     0.27423363711681853    0.8046875              0.7734668335419274     0.779515640766902
removed: phone_technology                         0.7216238608119304     0.2783761391880696     0.7964148527528809     0.7784730913642053     0.7819964797586121
removed: can_call                                 0.7216238608119304     0.2783761391880696     0.7994825355756792     0.7734668335419274     0.7785336356764928
removed: can_text                                 0.7216238608119304     0.2783761391880696     0.7971758664955071     0.7772215269086358     0.781132075471698
removed: can_use_internet                         0.7249378624689312     0.27506213753106873    0.8044328552803129     0.772215269086358      0.7784506686853394
removed: advanced_phone_use                       0.7249378624689312     0.27506213753106873    0.8020698576972833     0.7759699624530664     0.781053162005543
removed: reg_bank_acct                            0.7232808616404308     0.2767191383595692     0.803921568627451      0.769712140175219      0.7763191113355213
removed: reg_mm_acct                              0.7299088649544325     0.27009113504556753    0.8051612903225807     0.7809762202753442     0.785696298161672
removed: reg_formal_nbfi_account                  0.7257663628831814     0.27423363711681853    0.8046875              0.7734668335419274     0.779515640766902
removed: financially_included                     0.7299088649544325     0.27009113504556753    0.8043758043758044     0.7822277847309136     0.786559275106972
removed: active_bank_user                         0.7224523612261806     0.2775476387738194     0.8036649214659686     0.7684605757196495     0.7752525252525253
removed: active_mm_user                           0.728251864125932      0.27174813587406793    0.8046571798188874     0.7784730913642053     0.783572688334593
removed: active_formal_nbfi_user                  0.7257663628831814     0.27423363711681853    0.8046875              0.7734668335419274     0.779515640766902
removed: active_informal_nbfi_user                0.7257663628831814     0.27423363711681853    0.800771208226221      0.7797246558197747     0.783844992450931
removed: nonreg_active_mm_user                    0.7216238608119304     0.2783761391880696     0.8010403120936281     0.7709637046307884     0.7767969735182849
removed: num_formal_institutions_last_year        0.7265948632974316     0.27340513670256833    0.8025806451612904     0.7784730913642053     0.7831780407957692
removed: num_informal_institutions_last_year      0.7257663628831814     0.27423363711681853    0.800771208226221      0.7797246558197747     0.783844992450931
removed: num_financial_activities_last_year       0.7274233637116818     0.27257663628831813    0.8020565552699229     0.7809762202753442     0.7851031706089583
removed: age_group                                0.724109362054681      0.275890637945319      0.8025974025974026     0.7734668335419274     0.7791225416036308


REMOVED: financially_included
BEST: Top 51 with f2 score 0.786559275106972
BEST: Top 51 with accuracy 0.7299088649544325
TOP 50
                            feature               accuracy                ave_sse              precision                 recall               f2_score
removed: country                                  0.6942833471416736     0.3057166528583264     0.7799479166666666     0.7496871088861077     0.7555499495459133
removed: is_urban                                 0.7133388566694283     0.28666114333057163    0.7907573812580231     0.7709637046307884     0.7748427672955974
removed: female                                   0.7290803645401823     0.27091963545981773    0.8041237113402062     0.7809762202753442     0.7854984894259819
removed: married                                  0.7290803645401823     0.27091963545981773    0.8033419023136247     0.7822277847309136     0.7863613487669854
removed: religion                                 0.7307373653686827     0.2692626346313173     0.8069948186528497     0.7797246558197747     0.785030241935484
removed: relationship_to_hh_head                  0.7315658657829329     0.2684341342170671     0.8048780487804879     0.7847309136420526     0.7886792452830189
removed: education_level                          0.71996685998343       0.28003314001657       0.7921419518377694     0.7822277847309136     0.7841907151819323
removed: literacy                                 0.7340513670256835     0.2659486329743165     0.8056265984654731     0.7884856070087609     0.7918552036199095
removed: can_add                                  0.7340513670256835     0.2659486329743165     0.8064102564102564     0.7872340425531915     0.7909959758551307
removed: can_divide                               0.7299088649544325     0.27009113504556753    0.8043758043758044     0.7822277847309136     0.786559275106972
removed: can_calc_percents                        0.7307373653686827     0.2692626346313173     0.8038461538461539     0.7847309136420526     0.7884808853118712
removed: can_calc_compounding                     0.7323943661971831     0.2676056338028169     0.8051282051282052     0.785982478097622      0.789738430583501
removed: employed_last_year                       0.7307373653686827     0.2692626346313173     0.80306905370844       0.785982478097622      0.7893413775766717
removed: employment_category_last_year            0.7299088649544325     0.27009113504556753    0.8020434227330779     0.785982478097622      0.7891430007539583
removed: employment_type_last_year                0.7323943661971831     0.2676056338028169     0.8059125964010283     0.7847309136420526     0.7888777050830399
removed: share_hh_income_provided                 0.728251864125932      0.27174813587406793    0.803088803088803      0.7809762202753442     0.7853007802668011
removed: income_ag_livestock_last_year            0.7257663628831814     0.27423363711681853    0.8015463917525774     0.7784730913642053     0.7829808660624371
removed: income_friends_family_last_year          0.7224523612261806     0.2775476387738194     0.7982005141388174     0.7772215269086358     0.7813286361348766
removed: income_government_last_year              0.7290803645401823     0.27091963545981773    0.8033419023136247     0.7822277847309136     0.7863613487669854
removed: income_own_business_last_year            0.7290803645401823     0.27091963545981773    0.8017902813299232     0.7847309136420526     0.7880844645550527
removed: income_private_sector_last_year          0.7257663628831814     0.27423363711681853    0.8015463917525774     0.7784730913642053     0.7829808660624371
removed: income_public_sector_last_year           0.7249378624689312     0.27506213753106873    0.8005148005148005     0.7784730913642053     0.7827837905864585
removed: num_times_borrowed_last_year             0.728251864125932      0.27174813587406793    0.8046571798188874     0.7784730913642053     0.783572688334593
removed: borrowing_recency                        0.7257663628831814     0.27423363711681853    0.8031088082901554     0.7759699624530664     0.7812500000000001
removed: formal_savings                           0.71996685998343       0.28003314001657       0.7966537966537967     0.7747183979974969     0.7790083060659452
removed: informal_savings                         0.7265948632974316     0.27340513670256833    0.8010269576379975     0.7809762202753442     0.7849056603773585
removed: cash_property_savings                    0.7307373653686827     0.2692626346313173     0.8046272493573264     0.7834793491864831     0.7876195269250125
removed: has_insurance                            0.7265948632974316     0.27340513670256833    0.8025806451612904     0.7784730913642053     0.7831780407957692
removed: has_investment                           0.7257663628831814     0.27423363711681853    0.7992327365728901     0.7822277847309136     0.785570638511815
removed: num_shocks_last_year                     0.7232808616404308     0.2767191383595692     0.7992277992277992     0.7772215269086358     0.7815252957462874
removed: borrowed_for_emergency_last_year         0.728251864125932      0.27174813587406793    0.8038709677419354     0.7797246558197747     0.7844371694787207
removed: borrowed_for_daily_expenses_last_year    0.7323943661971831     0.2676056338028169     0.8067010309278351     0.7834793491864831     0.7880161127895267
removed: borrowed_for_home_or_biz_last_year       0.728251864125932      0.27174813587406793    0.8023106546854942     0.7822277847309136     0.7861635220125786
removed: phone_technology                         0.7290803645401823     0.27091963545981773    0.797979797979798      0.7909887359198998     0.7923771313941825
removed: can_call                                 0.7315658657829329     0.2684341342170671     0.802547770700637      0.7884856070087609     0.7912584777694046
removed: can_text                                 0.7274233637116818     0.27257663628831813    0.7997448979591837     0.7847309136420526     0.7876884422110554
removed: can_use_internet                         0.724109362054681      0.275890637945319      0.8002577319587629     0.7772215269086358     0.7817220543806647
removed: advanced_phone_use                       0.7257663628831814     0.27423363711681853    0.8015463917525774     0.7784730913642053     0.7829808660624371
removed: reg_bank_acct                            0.7216238608119304     0.2783761391880696     0.7987096774193548     0.7747183979974969     0.7794006547469151
removed: reg_mm_acct                              0.7290803645401823     0.27091963545981773    0.8002544529262087     0.7872340425531915     0.7898041185334004
removed: reg_formal_nbfi_account                  0.7290803645401823     0.27091963545981773    0.8033419023136247     0.7822277847309136     0.7863613487669854
removed: active_bank_user                         0.7232808616404308     0.2767191383595692     0.8015564202334631     0.7734668335419274     0.7789261406604485
removed: active_mm_user                           0.724109362054681      0.275890637945319      0.7994858611825193     0.7784730913642053     0.782586814292904
removed: active_formal_nbfi_user                  0.7299088649544325     0.27009113504556753    0.803594351732991      0.7834793491864831     0.7874213836477987
removed: active_informal_nbfi_user                0.7257663628831814     0.27423363711681853    0.8                    0.7809762202753442     0.7847082494969819
removed: nonreg_active_mm_user                    0.7290803645401823     0.27091963545981773    0.8033419023136247     0.7822277847309136     0.7863613487669854
removed: num_formal_institutions_last_year        0.728251864125932      0.27174813587406793    0.7992376111817027     0.7872340425531915     0.7896058247552097
removed: num_informal_institutions_last_year      0.7249378624689312     0.27506213753106873    0.7989756722151088     0.7809762202753442     0.7845109378928842
removed: num_financial_activities_last_year       0.728251864125932      0.27174813587406793    0.8007662835249042     0.7847309136420526     0.7878864036189996
removed: age_group                                0.7290803645401823     0.27091963545981773    0.8041237113402062     0.7809762202753442     0.7854984894259819


REMOVED: phone_technology
BEST: Top 50 with f2 score 0.7923771313941825
BEST: Top 50 with accuracy 0.7290803645401823
TOP 49
                            feature               accuracy                ave_sse              precision                 recall               f2_score
removed: country                                  0.6942833471416736     0.3057166528583264     0.7756410256410257     0.7571964956195244     0.760814889336016
removed: is_urban                                 0.7116818558409279     0.2883181441590721     0.7865311308767471     0.7747183979974969     0.7770524730102937
removed: female                                   0.7315658657829329     0.2684341342170671     0.7994955863808323     0.7934918648310388     0.7946853848082227
removed: married                                  0.728251864125932      0.27174813587406793    0.7992376111817027     0.7872340425531915     0.7896058247552097
removed: religion                                 0.7307373653686827     0.2692626346313173     0.8022959183673469     0.7872340425531915     0.7902010050251257
removed: relationship_to_hh_head                  0.7315658657829329     0.2684341342170671     0.8002528445006322     0.7922403003754693     0.7938299473288186
removed: education_level                          0.7191383595691798     0.2808616404308202     0.7896725440806045     0.7847309136420526     0.7857142857142858
removed: literacy                                 0.7290803645401823     0.27091963545981773    0.7964824120603015     0.7934918648310388     0.7940881763527055
removed: can_add                                  0.7323943661971831     0.2676056338028169     0.8005050505050505     0.7934918648310388     0.7948846539618857
removed: can_divide                               0.7290803645401823     0.27091963545981773    0.799492385786802      0.7884856070087609     0.7906626506024096
removed: can_calc_percents                        0.7332228666114333     0.2667771333885667     0.8022813688212928     0.7922403003754693     0.7942283563362609
removed: can_calc_compounding                     0.7299088649544325     0.27009113504556753    0.7989886219974716     0.7909887359198998     0.7925758715826436
removed: employed_last_year                       0.7315658657829329     0.2684341342170671     0.8002528445006322     0.7922403003754693     0.7938299473288186
removed: employment_category_last_year            0.7290803645401823     0.27091963545981773    0.7987341772151899     0.7897371714643304     0.7915203211239338
removed: employment_type_last_year                0.7315658657829329     0.2684341342170671     0.8017789072426937     0.7897371714643304     0.7921164951041929
removed: share_hh_income_provided                 0.7307373653686827     0.2692626346313173     0.8                    0.7909887359198998     0.7927747114902157
removed: income_ag_livestock_last_year            0.7224523612261806     0.2775476387738194     0.7936708860759494     0.7847309136420526     0.7865027596588058
removed: income_friends_family_last_year          0.724109362054681      0.275890637945319      0.7949367088607595     0.785982478097622      0.7877571500250877
removed: income_government_last_year              0.7299088649544325     0.27009113504556753    0.7989886219974716     0.7909887359198998     0.7925758715826436
removed: income_own_business_last_year            0.7315658657829329     0.2684341342170671     0.802547770700637      0.7884856070087609     0.7912584777694046
removed: income_private_sector_last_year          0.7323943661971831     0.2676056338028169     0.8012658227848102     0.7922403003754693     0.7940291018564977
removed: income_public_sector_last_year           0.7274233637116818     0.27257663628831813    0.7974683544303798     0.7884856070087609     0.7902659307576517
removed: num_times_borrowed_last_year             0.7290803645401823     0.27091963545981773    0.7987341772151899     0.7897371714643304     0.7915203211239338
removed: borrowing_recency                        0.7290803645401823     0.27091963545981773    0.7987341772151899     0.7897371714643304     0.7915203211239338
removed: formal_savings                           0.7207953603976802     0.2792046396023198     0.7961538461538461     0.7772215269086358     0.7809356136820924
removed: informal_savings                         0.7307373653686827     0.2692626346313173     0.8                    0.7909887359198998     0.7927747114902157
removed: cash_property_savings                    0.7315658657829329     0.2684341342170671     0.8002528445006322     0.7922403003754693     0.7938299473288186
removed: has_insurance                            0.7307373653686827     0.2692626346313173     0.800761421319797      0.7897371714643304     0.7919176706827309
removed: has_investment                           0.7315658657829329     0.2684341342170671     0.802547770700637      0.7884856070087609     0.7912584777694046
removed: num_shocks_last_year                     0.7232808616404308     0.2767191383595692     0.7939317319848294     0.785982478097622      0.7875595685979433
